ph,turbidity,tds,do,temperature,true_class,oracle_class,sample_id
8.694,10.397,333.785,5.11,22.912,MARGINAL,MARGINAL,4093
6.443,1.202,444.666,7.267,24.819,POTABLE,MARGINAL,4094
7.448,12.872,575.802,7.691,25.048,MARGINAL,MARGINAL,4095
8.945,6.035,469.036,6.732,30.341,MARGINAL,MARGINAL,4096
7.279,14.982,492.814,4.711,27.946,MARGINAL,MARGINAL,4097
9.049,68.632,749.376,2.621,23.892,NON_POTABLE,NON_POTABLE,4098
7.199,0.0,447.352,9.055,22.066,POTABLE,POTABLE,4099
7.482,60.816,781.877,1.136,29.065,NON_POTABLE,NON_POTABLE,4100
8.112,6.134,651.182,4.171,26.389,MARGINAL,MARGINAL,4101
7.414,17.768,421.827,6.052,26.542,MARGINAL,MARGINAL,4102
7.893,0.0,313.942,8.086,24.389,POTABLE,POTABLE,4103
8.124,0.0,319.863,8.636,26.44,POTABLE,POTABLE,4104
7.808,13.325,466.328,4.915,19.747,MARGINAL,MARGINAL,4105
9.152,5.799,446.962,6.644,21.13,MARGINAL,NON_POTABLE,4106
7.343,16.724,387.3,3.082,29.236,MARGINAL,MARGINAL,4107
6.512,0.0,188.983,7.894,29.57,POTABLE,POTABLE,4108
3.822,100.0,595.684,1.763,30.725,NON_POTABLE,NON_POTABLE,4109
6.644,9.075,582.339,4.721,30.591,MARGINAL,MARGINAL,4110
7.118,0.0,638.738,5.654,29.167,MARGINAL,MARGINAL,4111
6.377,8.289,440.084,4.557,21.785,MARGINAL,MARGINAL,4112
8.052,6.939,568.841,4.364,29.119,MARGINAL,MARGINAL,4113
6.322,0.0,180.438,8.346,27.687,POTABLE,MARGINAL,4114
7.116,9.058,663.206,4.186,33.212,MARGINAL,MARGINAL,4115
7.245,5.243,483.379,2.407,35.347,NON_POTABLE,NON_POTABLE,4116
7.277,0.0,273.319,7.846,23.648,POTABLE,POTABLE,4117
5.227,65.494,956.339,1.539,25.622,NON_POTABLE,NON_POTABLE,4118
6.829,12.221,646.051,5.553,28.885,MARGINAL,MARGINAL,4119
7.552,7.294,298.894,7.527,19.482,MARGINAL,MARGINAL,4120
8.571,14.463,256.83,5.957,27.146,MARGINAL,MARGINAL,4121
6.977,0.0,224.624,11.429,23.111,POTABLE,POTABLE,4122
6.946,1.241,347.987,7.537,27.791,POTABLE,MARGINAL,4123
7.223,0.0,266.163,8.919,22.544,POTABLE,POTABLE,4124
8.36,6.065,619.056,5.602,29.557,MARGINAL,MARGINAL,4125
6.332,46.44,938.94,1.71,27.179,NON_POTABLE,NON_POTABLE,4126
8.174,12.954,655.429,6.564,29.356,MARGINAL,MARGINAL,4127
9.329,67.283,822.029,2.891,26.843,NON_POTABLE,NON_POTABLE,4128
7.414,14.328,597.109,5.16,26.021,MARGINAL,MARGINAL,4129
6.717,0.141,457.345,8.124,18.422,POTABLE,POTABLE,4130
6.488,10.66,625.016,3.794,27.661,MARGINAL,MARGINAL,4131
6.356,0.0,142.384,9.363,22.299,POTABLE,MARGINAL,4132
6.521,0.0,427.317,10.126,23.953,POTABLE,POTABLE,4133
6.745,1.648,599.75,4.634,26.932,MARGINAL,MARGINAL,4134
11.289,48.029,743.654,4.112,25.705,NON_POTABLE,NON_POTABLE,4135
2.26,12.805,585.503,1.476,31.908,NON_POTABLE,NON_POTABLE,4136
8.368,15.037,558.412,4.038,27.268,MARGINAL,MARGINAL,4137
5.89,57.513,600.689,1.646,25.005,NON_POTABLE,NON_POTABLE,4138
6.099,14.232,396.718,6.957,28.849,MARGINAL,MARGINAL,4139
7.003,4.96,163.694,8.248,24.086,POTABLE,MARGINAL,4140
7.828,4.611,339.262,7.951,28.059,POTABLE,MARGINAL,4141
2.414,64.916,555.105,2.873,19.173,NON_POTABLE,NON_POTABLE,4142
7.288,10.837,476.36,4.343,21.936,MARGINAL,MARGINAL,4143
6.968,0.563,451.846,6.559,24.228,POTABLE,POTABLE,4144
8.886,14.559,961.222,3.804,30.874,NON_POTABLE,MARGINAL,4145
7.298,16.972,420.285,5.954,32.059,MARGINAL,MARGINAL,4146
7.672,3.583,279.841,6.056,27.017,MARGINAL,MARGINAL,4147
3.16,40.591,1121.631,2.967,23.221,NON_POTABLE,NON_POTABLE,4148
0.0,74.502,831.021,1.063,30.381,NON_POTABLE,NON_POTABLE,4149
7.753,2.086,678.352,3.76,30.829,MARGINAL,MARGINAL,4150
7.917,4.85,585.531,5.228,20.873,MARGINAL,MARGINAL,4151
6.692,8.637,544.616,5.729,26.693,MARGINAL,MARGINAL,4152
7.798,2.412,247.37,7.709,25.04,POTABLE,MARGINAL,4153
7.573,1.116,401.354,7.454,27.817,POTABLE,MARGINAL,4154
7.208,14.979,573.577,5.777,33.935,MARGINAL,MARGINAL,4155
6.794,0.0,509.93,5.967,33.138,MARGINAL,MARGINAL,4156
7.039,4.672,643.791,5.203,20.258,MARGINAL,MARGINAL,4157
7.512,0.0,544.582,8.815,24.033,POTABLE,MARGINAL,4158
6.828,11.008,569.401,5.29,19.969,MARGINAL,MARGINAL,4159
6.758,0.0,454.464,8.596,27.976,POTABLE,POTABLE,4160
6.121,9.189,461.314,5.848,19.906,MARGINAL,MARGINAL,4161
7.69,9.044,419.35,5.299,24.763,MARGINAL,MARGINAL,4162
7.299,0.0,58.992,8.658,15.857,POTABLE,POTABLE,4163
7.071,0.0,178.713,7.632,18.725,POTABLE,POTABLE,4164
6.445,0.0,220.803,8.372,24.789,POTABLE,MARGINAL,4165
6.646,0.916,123.187,9.197,15.949,POTABLE,POTABLE,4166
7.155,14.277,436.034,7.559,27.668,MARGINAL,MARGINAL,4167
7.063,4.291,438.722,8.842,21.213,POTABLE,MARGINAL,4168
7.688,7.908,438.996,5.206,29.023,MARGINAL,MARGINAL,4169
1.447,21.666,733.628,1.863,25.761,NON_POTABLE,NON_POTABLE,4170
7.447,0.991,304.414,9.175,24.899,POTABLE,POTABLE,4171
6.736,9.548,372.494,3.924,25.448,MARGINAL,MARGINAL,4172
5.642,12.636,659.491,1.053,31.138,NON_POTABLE,NON_POTABLE,4173
6.676,8.709,436.977,7.125,25.092,MARGINAL,MARGINAL,4174
6.288,2.923,485.972,6.862,24.23,MARGINAL,MARGINAL,4175
7.268,0.0,243.208,7.137,26.633,POTABLE,POTABLE,4176
3.446,16.613,465.208,2.62,27.81,NON_POTABLE,NON_POTABLE,4177
7.496,2.235,531.39,7.017,21.874,MARGINAL,MARGINAL,4178
6.911,3.403,207.662,9.605,25.373,POTABLE,MARGINAL,4179
8.05,5.24,638.896,5.542,31.603,MARGINAL,MARGINAL,4180
8.025,8.03,299.376,7.378,26.468,MARGINAL,MARGINAL,4181
6.785,3.141,301.224,7.525,26.886,POTABLE,MARGINAL,4182
7.784,14.211,488.518,7.67,29.748,MARGINAL,MARGINAL,4183
6.045,31.396,623.048,0.163,25.219,NON_POTABLE,NON_POTABLE,4184
7.406,1.816,268.305,5.9,31.868,MARGINAL,MARGINAL,4185
6.665,0.97,386.629,8.369,26.549,POTABLE,POTABLE,4186
6.767,0.032,176.997,8.968,26.66,POTABLE,POTABLE,4187
8.726,6.014,498.297,6.296,31.783,MARGINAL,MARGINAL,4188
8.172,0.0,300.742,6.886,22.892,MARGINAL,POTABLE,4189
5.974,11.089,499.082,5.801,32.211,MARGINAL,MARGINAL,4190
7.072,0.0,300.398,9.402,24.25,POTABLE,POTABLE,4191
5.616,58.504,1091.589,2.111,21.429,NON_POTABLE,NON_POTABLE,4192
6.577,3.983,798.983,4.124,26.623,MARGINAL,MARGINAL,4193
7.061,3.771,311.521,7.624,24.708,POTABLE,MARGINAL,4194
6.524,1.518,652.945,4.207,23.455,MARGINAL,MARGINAL,4195
7.519,0.6,279.418,9.39,21.576,POTABLE,POTABLE,4196
3.208,74.564,600.508,1.31,28.706,NON_POTABLE,NON_POTABLE,4197
7.022,1.672,289.182,12.202,24.89,POTABLE,MARGINAL,4198
8.125,11.103,745.659,3.718,36.484,NON_POTABLE,MARGINAL,4199
6.653,74.651,663.018,3.566,33.755,NON_POTABLE,NON_POTABLE,4200
7.88,9.769,631.932,6.564,18.89,MARGINAL,MARGINAL,4201
7.88,16.895,675.43,8.635,27.117,MARGINAL,MARGINAL,4202
8.27,14.015,496.229,7.952,22.19,MARGINAL,MARGINAL,4203
0.259,63.117,1329.531,1.435,35.874,NON_POTABLE,NON_POTABLE,4204
8.05,7.859,400.638,7.215,23.952,MARGINAL,MARGINAL,4205
7.453,4.851,558.895,4.673,30.134,MARGINAL,MARGINAL,4206
6.983,0.0,162.173,9.829,24.799,POTABLE,POTABLE,4207
6.702,0.464,294.365,8.902,15.189,POTABLE,POTABLE,4208
1.771,53.297,1271.027,1.862,37.894,NON_POTABLE,NON_POTABLE,4209
7.544,52.018,1178.447,0.967,21.372,NON_POTABLE,NON_POTABLE,4210
2.567,24.658,773.611,3.849,30.066,NON_POTABLE,NON_POTABLE,4211
7.55,0.0,354.303,6.802,23.745,POTABLE,POTABLE,4212
6.311,0.0,226.512,9.832,23.887,POTABLE,MARGINAL,4213
7.87,9.717,472.509,7.086,29.637,MARGINAL,MARGINAL,4214
8.767,5.088,486.75,6.763,23.976,MARGINAL,MARGINAL,4215
7.184,55.657,683.306,0.951,29.386,NON_POTABLE,NON_POTABLE,4216
8.194,8.395,624.475,5.85,25.363,MARGINAL,MARGINAL,4217
7.014,1.883,479.382,8.376,25.737,POTABLE,MARGINAL,4218
1.397,59.19,967.08,3.659,24.356,NON_POTABLE,NON_POTABLE,4219
8.385,92.907,1132.414,1.465,25.817,NON_POTABLE,NON_POTABLE,4220
6.575,5.892,390.85,4.224,18.925,MARGINAL,MARGINAL,4221
6.84,0.0,463.38,6.869,22.726,POTABLE,POTABLE,4222
7.293,4.526,194.304,8.225,27.378,POTABLE,MARGINAL,4223
6.587,0.0,461.678,7.97,22.605,POTABLE,POTABLE,4224
8.077,1.257,339.179,4.405,25.888,MARGINAL,MARGINAL,4225
6.27,11.617,446.739,4.796,24.742,MARGINAL,MARGINAL,4226
6.707,7.919,437.761,7.198,20.691,MARGINAL,MARGINAL,4227
6.838,0.0,361.479,7.644,27.474,POTABLE,POTABLE,4228
6.76,0.0,249.262,6.572,28.604,POTABLE,POTABLE,4229
8.337,73.161,959.023,1.58,25.515,NON_POTABLE,NON_POTABLE,4230
6.781,5.709,492.399,8.394,33.052,MARGINAL,MARGINAL,4231
6.624,0.446,254.645,6.359,24.415,POTABLE,MARGINAL,4232
7.038,9.654,514.966,4.344,23.262,MARGINAL,MARGINAL,4233
8.194,5.092,408.745,2.817,22.816,MARGINAL,MARGINAL,4234
6.999,2.418,193.063,9.871,30.341,POTABLE,MARGINAL,4235
6.489,3.409,480.634,9.701,23.72,POTABLE,MARGINAL,4236
5.914,0.941,546.849,9.121,20.215,POTABLE,MARGINAL,4237
7.569,75.076,1148.203,1.563,32.266,NON_POTABLE,NON_POTABLE,4238
7.062,52.374,900.908,1.769,35.788,NON_POTABLE,NON_POTABLE,4239
7.333,0.0,486.417,6.803,24.815,POTABLE,POTABLE,4240
7.395,2.878,315.072,8.409,19.705,POTABLE,MARGINAL,4241
3.359,47.723,1071.86,1.691,32.846,NON_POTABLE,NON_POTABLE,4242
5.974,1.507,294.539,8.159,24.355,POTABLE,MARGINAL,4243
8.165,4.27,585.827,4.535,26.844,MARGINAL,MARGINAL,4244
5.879,0.0,401.71,9.945,19.525,POTABLE,MARGINAL,4245
7.903,16.708,663.596,6.432,23.809,MARGINAL,MARGINAL,4246
6.094,19.633,401.253,5.36,23.471,MARGINAL,MARGINAL,4247
7.434,0.454,231.973,6.748,19.379,POTABLE,POTABLE,4248
7.362,0.0,124.154,7.916,22.091,POTABLE,POTABLE,4249
7.617,0.0,347.317,7.533,20.311,POTABLE,POTABLE,4250
9.205,64.003,748.647,2.318,30.523,NON_POTABLE,NON_POTABLE,4251
6.593,0.0,358.959,9.856,26.961,POTABLE,POTABLE,4252
7.002,2.164,465.008,7.475,26.457,POTABLE,MARGINAL,4253
5.962,1.887,150.318,10.886,15.85,POTABLE,MARGINAL,4254
6.724,0.0,603.002,7.946,26.508,MARGINAL,MARGINAL,4255
7.52,0.0,300.869,6.992,22.577,POTABLE,POTABLE,4256
7.33,0.0,343.916,6.446,22.347,MARGINAL,MARGINAL,4257
7.908,0.378,190.031,9.035,26.872,POTABLE,POTABLE,4258
6.704,0.462,217.074,7.831,19.032,POTABLE,POTABLE,4259
7.294,5.808,396.691,7.614,28.055,MARGINAL,MARGINAL,4260
6.725,15.534,644.035,4.145,30.122,MARGINAL,MARGINAL,4261
7.636,12.912,539.766,6.255,32.812,MARGINAL,MARGINAL,4262
8.274,0.0,343.615,5.721,26.145,MARGINAL,MARGINAL,4263
5.641,9.445,586.216,6.654,29.325,MARGINAL,MARGINAL,4264
8.4,4.955,388.158,4.65,23.561,MARGINAL,MARGINAL,4265
7.434,0.0,333.941,8.964,21.988,POTABLE,POTABLE,4266
2.155,70.272,560.401,0.867,26.181,NON_POTABLE,NON_POTABLE,4267
7.338,5.463,361.939,5.178,26.029,MARGINAL,MARGINAL,4268
7.533,14.189,606.463,8.082,17.576,MARGINAL,MARGINAL,4269
6.974,42.581,916.49,1.112,17.818,NON_POTABLE,NON_POTABLE,4270
6.719,0.157,243.795,9.256,21.416,POTABLE,POTABLE,4271
6.808,10.623,523.641,7.208,19.024,MARGINAL,MARGINAL,4272
7.894,39.803,1306.343,0.508,29.42,NON_POTABLE,NON_POTABLE,4273
5.213,41.255,852.413,0.869,27.323,NON_POTABLE,NON_POTABLE,4274
7.312,2.572,293.49,5.923,23.885,MARGINAL,MARGINAL,4275
7.237,4.111,222.44,8.704,25.783,POTABLE,MARGINAL,4276
8.328,15.972,508.228,4.757,22.086,MARGINAL,MARGINAL,4277
6.344,6.93,288.367,9.252,29.978,POTABLE,MARGINAL,4278
8.129,12.613,239.899,3.027,21.247,MARGINAL,MARGINAL,4279
2.531,72.215,832.165,2.853,23.781,NON_POTABLE,NON_POTABLE,4280
6.304,16.807,495.565,3.952,28.631,MARGINAL,MARGINAL,4281
4.372,52.922,495.768,4.282,34.24,NON_POTABLE,NON_POTABLE,4282
7.342,6.391,407.315,8.705,21.644,POTABLE,MARGINAL,4283
2.228,100.0,1116.82,1.27,24.02,NON_POTABLE,NON_POTABLE,4284
7.154,17.721,601.481,5.87,24.762,MARGINAL,MARGINAL,4285
7.59,0.0,224.071,7.131,23.102,POTABLE,POTABLE,4286
8.277,7.576,717.385,2.587,28.904,NON_POTABLE,MARGINAL,4287
7.531,5.807,349.534,7.176,27.36,POTABLE,MARGINAL,4288
6.62,0.0,253.505,9.147,17.684,POTABLE,POTABLE,4289
6.776,4.098,314.19,9.006,21.75,POTABLE,MARGINAL,4290
6.954,8.488,530.804,5.167,26.56,MARGINAL,MARGINAL,4291
8.213,7.511,378.762,5.85,37.223,MARGINAL,MARGINAL,4292
7.516,1.122,388.333,10.424,21.801,POTABLE,MARGINAL,4293
7.871,5.021,146.199,8.467,25.153,POTABLE,MARGINAL,4294
7.746,2.377,367.109,10.546,27.106,POTABLE,MARGINAL,4295
5.089,51.898,863.959,2.504,32.95,NON_POTABLE,NON_POTABLE,4296
2.399,30.194,924.694,2.518,26.094,NON_POTABLE,NON_POTABLE,4297
7.55,2.373,241.685,5.137,31.516,MARGINAL,MARGINAL,4298
7.475,4.631,462.46,5.114,20.009,MARGINAL,MARGINAL,4299
2.232,9.352,926.627,0.0,27.474,NON_POTABLE,NON_POTABLE,4300
7.799,0.0,365.91,4.259,27.772,MARGINAL,MARGINAL,4301
4.441,57.226,1114.498,1.865,25.936,NON_POTABLE,NON_POTABLE,4302
7.006,2.842,702.607,6.094,25.19,MARGINAL,MARGINAL,4303
6.854,1.515,299.907,7.026,26.148,POTABLE,MARGINAL,4304
7.357,3.665,202.781,7.601,23.57,POTABLE,MARGINAL,4305
6.799,0.099,188.768,8.886,25.702,POTABLE,POTABLE,4306
6.468,7.98,563.312,5.322,20.67,MARGINAL,MARGINAL,4307
7.73,17.663,319.983,5.845,23.453,MARGINAL,MARGINAL,4308
2.324,88.106,816.982,2.414,26.744,NON_POTABLE,NON_POTABLE,4309
6.486,0.0,187.209,7.644,22.153,POTABLE,MARGINAL,4310
7.015,1.83,335.226,7.753,24.552,POTABLE,MARGINAL,4311
7.166,0.014,421.003,7.622,27.66,POTABLE,POTABLE,4312
7.276,3.897,115.542,8.96,22.522,POTABLE,MARGINAL,4313
7.229,4.76,492.902,2.747,21.386,MARGINAL,MARGINAL,4314
8.028,0.596,366.216,8.629,23.443,POTABLE,POTABLE,4315
7.559,10.552,489.477,5.024,25.386,MARGINAL,MARGINAL,4316
7.234,11.301,356.645,5.366,28.817,MARGINAL,MARGINAL,4317
0.0,82.534,550.23,2.689,37.312,NON_POTABLE,NON_POTABLE,4318
6.675,15.888,526.881,6.943,24.601,MARGINAL,MARGINAL,4319
9.01,68.089,921.014,0.791,26.75,NON_POTABLE,NON_POTABLE,4320
7.561,15.069,506.694,6.602,22.893,MARGINAL,MARGINAL,4321
7.643,5.326,281.829,7.031,22.9,MARGINAL,MARGINAL,4322
7.949,5.832,551.094,4.621,29.05,MARGINAL,MARGINAL,4323
7.584,3.573,211.313,9.933,24.792,POTABLE,MARGINAL,4324
7.187,4.827,181.002,8.163,25.345,POTABLE,MARGINAL,4325
6.202,33.674,1126.189,3.781,31.832,NON_POTABLE,NON_POTABLE,4326
8.287,15.685,605.17,4.977,28.927,MARGINAL,MARGINAL,4327
7.784,9.44,425.513,3.13,22.134,MARGINAL,MARGINAL,4328
7.895,0.0,443.853,7.824,25.796,POTABLE,POTABLE,4329
6.004,53.225,677.066,2.9,26.215,NON_POTABLE,NON_POTABLE,4330
7.977,2.567,746.781,7.241,25.065,MARGINAL,MARGINAL,4331
0.0,36.353,719.129,1.986,27.575,NON_POTABLE,NON_POTABLE,4332
7.268,1.047,254.237,7.317,22.812,POTABLE,MARGINAL,4333
8.025,2.028,144.408,9.5,30.524,POTABLE,MARGINAL,4334
7.723,70.492,674.118,2.987,32.809,NON_POTABLE,NON_POTABLE,4335
7.077,0.0,206.418,7.118,26.211,POTABLE,POTABLE,4336
3.476,37.166,899.065,2.701,30.33,NON_POTABLE,NON_POTABLE,4337
7.574,0.0,459.072,7.287,23.91,POTABLE,POTABLE,4338
7.049,4.811,753.282,6.022,21.38,MARGINAL,MARGINAL,4339
8.245,0.0,230.522,7.92,25.922,POTABLE,POTABLE,4340
7.331,0.0,221.125,10.626,26.43,POTABLE,POTABLE,4341
7.912,12.214,383.749,5.832,28.905,MARGINAL,MARGINAL,4342
7.985,0.0,322.642,10.62,23.147,POTABLE,POTABLE,4343
2.383,50.585,652.367,0.471,22.958,NON_POTABLE,NON_POTABLE,4344
6.791,0.0,317.66,7.22,22.801,POTABLE,POTABLE,4345
6.704,0.0,431.309,8.069,25.968,POTABLE,POTABLE,4346
9.38,83.009,1349.739,4.242,30.719,NON_POTABLE,NON_POTABLE,4347
4.685,61.355,1051.638,0.227,23.447,NON_POTABLE,NON_POTABLE,4348
0.915,83.95,870.944,0.934,24.129,NON_POTABLE,NON_POTABLE,4349
6.53,32.81,846.734,3.398,27.24,NON_POTABLE,MARGINAL,4350
2.681,41.054,799.0,3.7,22.291,NON_POTABLE,NON_POTABLE,4351
7.116,11.644,682.211,6.138,33.793,MARGINAL,MARGINAL,4352
5.479,38.88,1421.051,2.548,27.82,NON_POTABLE,NON_POTABLE,4353
6.759,8.671,506.335,5.467,31.595,MARGINAL,MARGINAL,4354
6.825,1.959,433.717,5.393,21.003,MARGINAL,MARGINAL,4355
6.951,6.522,751.387,3.782,29.722,MARGINAL,MARGINAL,4356
6.626,14.84,496.501,3.952,28.814,MARGINAL,MARGINAL,4357
7.708,0.0,457.697,8.455,24.922,POTABLE,POTABLE,4358
7.108,5.881,374.393,6.826,20.388,MARGINAL,MARGINAL,4359
8.084,0.0,650.138,4.833,25.782,MARGINAL,MARGINAL,4360
6.512,11.432,598.374,5.987,34.171,MARGINAL,MARGINAL,4361
9.124,70.712,849.207,3.532,25.131,NON_POTABLE,NON_POTABLE,4362
2.599,31.808,1069.246,3.022,25.883,NON_POTABLE,NON_POTABLE,4363
5.19,34.463,913.101,2.673,29.551,NON_POTABLE,NON_POTABLE,4364
7.225,0.0,401.289,11.075,22.292,POTABLE,POTABLE,4365
8.425,10.352,536.829,5.322,25.68,MARGINAL,MARGINAL,4366
5.782,5.984,692.874,4.101,29.977,MARGINAL,MARGINAL,4367
6.679,4.049,415.466,8.149,22.194,POTABLE,MARGINAL,4368
8.033,2.996,512.399,9.708,18.502,POTABLE,MARGINAL,4369
8.676,7.028,541.987,6.142,29.076,MARGINAL,MARGINAL,4370
8.21,7.104,361.089,4.176,20.652,MARGINAL,MARGINAL,4371
3.564,29.562,1235.698,3.404,25.733,NON_POTABLE,NON_POTABLE,4372
6.831,0.0,272.187,8.229,26.287,POTABLE,POTABLE,4373
6.055,15.894,556.014,4.001,27.04,MARGINAL,MARGINAL,4374
8.049,0.0,460.624,4.942,27.264,MARGINAL,MARGINAL,4375
8.114,7.246,505.122,6.386,19.516,MARGINAL,MARGINAL,4376
7.908,4.59,440.506,7.058,22.952,POTABLE,MARGINAL,4377
8.22,13.169,629.342,5.199,28.017,MARGINAL,MARGINAL,4378
7.229,0.0,337.725,6.403,25.704,POTABLE,MARGINAL,4379
7.68,0.0,452.951,8.217,19.284,POTABLE,POTABLE,4380
8.146,4.998,509.745,6.743,25.282,POTABLE,MARGINAL,4381
7.845,0.0,227.209,8.704,23.91,POTABLE,POTABLE,4382
5.185,58.533,1283.534,0.477,26.261,NON_POTABLE,NON_POTABLE,4383
9.153,25.715,1497.19,3.298,20.377,NON_POTABLE,NON_POTABLE,4384
6.895,3.321,230.338,10.047,20.503,POTABLE,MARGINAL,4385
6.586,8.274,261.609,5.554,25.828,MARGINAL,MARGINAL,4386
7.267,0.0,404.43,9.511,31.264,POTABLE,POTABLE,4387
6.755,4.734,230.944,8.053,26.881,POTABLE,MARGINAL,4388
6.604,1.715,272.937,10.545,26.13,POTABLE,MARGINAL,4389
6.33,7.632,499.161,4.645,24.54,MARGINAL,MARGINAL,4390
5.481,0.774,643.594,7.669,34.549,MARGINAL,NON_POTABLE,4391
7.252,3.368,369.701,8.037,22.346,POTABLE,MARGINAL,4392
7.121,0.0,240.541,10.33,27.313,POTABLE,POTABLE,4393
4.609,53.149,760.434,1.828,33.609,NON_POTABLE,NON_POTABLE,4394
6.443,8.896,650.638,4.775,26.661,MARGINAL,MARGINAL,4395
11.323,77.738,1208.379,1.734,33.234,NON_POTABLE,NON_POTABLE,4396
7.057,6.611,593.751,4.689,28.581,MARGINAL,MARGINAL,4397
6.154,14.106,1241.045,1.823,26.516,NON_POTABLE,NON_POTABLE,4398
8.309,2.253,201.17,7.364,25.502,POTABLE,MARGINAL,4399
7.112,0.0,449.158,8.292,25.864,POTABLE,POTABLE,4400
7.833,5.839,347.31,6.22,17.929,MARGINAL,MARGINAL,4401
7.863,5.056,311.752,4.036,28.324,MARGINAL,MARGINAL,4402
7.443,0.899,394.564,10.889,24.277,POTABLE,POTABLE,4403
6.537,0.0,518.148,9.313,21.4,POTABLE,MARGINAL,4404
7.145,66.272,1338.547,2.738,36.426,NON_POTABLE,NON_POTABLE,4405
6.949,14.999,372.83,6.476,33.043,MARGINAL,MARGINAL,4406
7.407,1.032,265.855,8.502,21.976,POTABLE,MARGINAL,4407
4.016,45.193,1015.693,1.822,22.414,NON_POTABLE,NON_POTABLE,4408
5.367,85.059,644.065,1.599,30.319,NON_POTABLE,NON_POTABLE,4409
4.859,77.952,865.338,2.443,26.022,NON_POTABLE,NON_POTABLE,4410
7.142,2.678,231.767,7.942,23.808,POTABLE,MARGINAL,4411
8.18,15.654,642.35,4.422,26.933,MARGINAL,MARGINAL,4412
6.492,5.828,490.471,6.543,26.038,MARGINAL,MARGINAL,4413
6.825,0.0,271.804,7.138,19.126,POTABLE,POTABLE,4414
6.34,58.253,835.027,1.7,23.508,NON_POTABLE,NON_POTABLE,4415
7.88,0.0,342.433,7.946,21.683,POTABLE,POTABLE,4416
8.42,4.86,483.699,4.813,28.305,MARGINAL,MARGINAL,4417
7.491,0.0,214.931,8.953,23.663,POTABLE,POTABLE,4418
7.672,3.466,303.977,7.302,27.256,POTABLE,MARGINAL,4419
6.967,0.0,279.966,8.505,21.835,POTABLE,POTABLE,4420
5.71,2.517,257.229,6.502,26.37,POTABLE,MARGINAL,4421
5.784,100.0,867.57,1.214,28.785,NON_POTABLE,NON_POTABLE,4422
7.234,0.0,373.707,9.465,27.592,POTABLE,POTABLE,4423
6.346,8.482,523.336,5.083,24.936,MARGINAL,MARGINAL,4424
7.296,0.0,255.675,8.289,25.476,POTABLE,POTABLE,4425
6.527,14.147,1122.481,4.025,26.846,NON_POTABLE,NON_POTABLE,4426
7.319,3.712,554.874,6.394,23.852,MARGINAL,MARGINAL,4427
2.959,15.198,885.079,2.794,18.018,NON_POTABLE,NON_POTABLE,4428
6.31,45.027,1056.749,2.117,38.268,NON_POTABLE,NON_POTABLE,4429
9.395,12.855,575.229,6.922,22.447,MARGINAL,NON_POTABLE,4430
6.873,1.089,215.036,9.179,18.789,POTABLE,MARGINAL,4431
6.965,20.832,256.359,5.899,34.998,MARGINAL,MARGINAL,4432
1.321,31.39,716.111,1.328,26.393,NON_POTABLE,NON_POTABLE,4433
8.647,37.374,675.528,0.0,30.897,NON_POTABLE,NON_POTABLE,4434
6.487,0.0,527.428,10.915,21.202,POTABLE,MARGINAL,4435
6.855,1.12,448.568,7.992,21.216,POTABLE,MARGINAL,4436
7.628,7.904,551.162,4.67,28.803,MARGINAL,MARGINAL,4437
7.497,1.31,205.907,7.285,19.955,POTABLE,MARGINAL,4438
7.143,0.0,689.685,5.567,30.353,MARGINAL,MARGINAL,4439
7.225,13.533,535.862,3.959,30.461,MARGINAL,MARGINAL,4440
7.639,4.914,404.642,8.08,20.433,POTABLE,MARGINAL,4441
6.096,2.6,371.947,9.616,26.808,POTABLE,MARGINAL,4442
8.261,15.418,378.192,6.084,26.925,MARGINAL,MARGINAL,4443
6.731,2.849,392.779,7.114,22.0,MARGINAL,MARGINAL,4444
8.484,8.082,447.916,4.916,25.058,MARGINAL,MARGINAL,4445
6.968,1.01,330.05,9.938,19.535,POTABLE,MARGINAL,4446
5.688,15.312,371.384,3.883,28.99,MARGINAL,MARGINAL,4447
1.406,50.619,1194.141,2.357,23.738,NON_POTABLE,NON_POTABLE,4448
6.814,5.019,510.653,6.415,25.826,MARGINAL,MARGINAL,4449
6.921,0.183,190.155,8.823,18.275,POTABLE,POTABLE,4450
5.426,3.266,482.776,6.318,30.996,MARGINAL,NON_POTABLE,4451
6.801,0.0,358.809,8.229,20.251,POTABLE,POTABLE,4452
5.734,44.814,1342.778,1.107,22.16,NON_POTABLE,NON_POTABLE,4453
7.236,40.664,600.011,0.0,30.705,NON_POTABLE,NON_POTABLE,4454
7.875,3.122,460.763,6.844,23.527,MARGINAL,MARGINAL,4455
7.548,15.987,498.193,7.585,26.789,MARGINAL,MARGINAL,4456
2.368,42.324,899.844,1.772,28.515,NON_POTABLE,NON_POTABLE,4457
7.231,0.0,330.131,6.965,16.962,POTABLE,POTABLE,4458
3.433,47.127,934.567,3.716,31.923,NON_POTABLE,NON_POTABLE,4459
8.592,11.541,280.66,5.86,24.163,MARGINAL,MARGINAL,4460
8.098,4.987,319.698,7.705,23.091,POTABLE,MARGINAL,4461
7.495,2.369,226.295,9.163,25.398,POTABLE,MARGINAL,4462
6.276,0.0,461.083,8.822,27.4,POTABLE,MARGINAL,4463
4.41,44.829,1088.426,2.709,32.473,NON_POTABLE,NON_POTABLE,4464
